,pid,word,simplicity,complexity,gid,sentence,category,complex_annotation_count,complex_annotators,label
14316,ficwfteigenp1,दीप्ति,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14317,ficwfteigenp1,दुखग्राम,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14318,ficwfteigenp1,दुथन,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14319,ficwfteigenp1,दुनिया,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14320,ficwfteigenp1,दुनियाँ,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14321,ficwfteigenp1,दुनियादार,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14322,ficwfteigenp1,दुनियावाले,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14323,ficwfteigenp1,दुनियाँवाले,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14324,ficwfteigenp1,दुर्घटना,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14325,ficwfteigenp1,दूँद,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14326,ficwfteigenp1,दृगंचल,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14327,ficwfteigenp1,दृष्टांत,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14328,ficwfteigenp1,देर,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14329,ficwfteigenp1,देरी,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14330,ficwfteigenp1,दैत्यदेव,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14331,ficwfteigenp1,दोहन,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14332,ficwfteigenp1,द्युति,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14333,ficwfteigenp1,द्रव,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14334,ficwfteigenp1,धड़का,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14335,ficwfteigenp1,धनि,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14336,ficwfteigenp1,धरमपत्नी,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14337,ficwfteigenp1,धर्मग्रंथ,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14338,ficwfteigenp1,धर्मग्रन्थ,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14339,ficwfteigenp1,धर्मपत्नी,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14340,ficwfteigenp1,धर्मशास्त्र,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14341,ficwfteigenp1,धाबा,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14342,ficwfteigenp1,धाम,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14343,ficwfteigenp1,धारावनि,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14344,ficwfteigenp1,धुरंधर,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14345,ficwfteigenp1,धुरन्धर,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14346,ficwfteigenp1,धूलिध्वज,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14347,ficwfteigenp1,ध्येय,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14348,ficwfteigenp1,नजर,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14349,ficwfteigenp1,नज़र,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14350,ficwfteigenp1,नजराना,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14351,ficwfteigenp1,नज़राना,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14352,ficwfteigenp1,नतीजा,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14353,ficwfteigenp1,नफीस,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14354,ficwfteigenp1,नफ़ीस,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14355,ficwfteigenp1,नमूना,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14356,ficwfteigenp1,नमूना,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14357,ficwfteigenp1,नयनछद,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14358,ficwfteigenp1,नयनपट,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14359,ficwfteigenp1,नयनपुट,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14360,ficwfteigenp1,नया,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14361,ficwfteigenp1,नरलोक,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14362,ficwfteigenp1,नव,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14363,ficwfteigenp1,नवीन,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14364,ficwfteigenp1,नायाब,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14365,ficwfteigenp1,नार,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14366,ficwfteigenp1,नारी,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14367,ficwfteigenp1,निघृष्व,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14368,ficwfteigenp1,निबहना,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14369,ficwfteigenp1,निबाहना,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14370,ficwfteigenp1,निभाई,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14371,ficwfteigenp1,निभाना,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14372,ficwfteigenp1,निभृत,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14373,ficwfteigenp1,निमित्त,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14374,ficwfteigenp1,नियत,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14375,ficwfteigenp1,निर्मित,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14376,ficwfteigenp1,निर्वहना,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14377,ficwfteigenp1,निवारण,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14378,ficwfteigenp1,निवास,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14379,ficwfteigenp1,निवेदक,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14380,ficwfteigenp1,निषेध,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14381,ficwfteigenp1,नीयत,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14382,ficwfteigenp1,नुनाई,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14383,ficwfteigenp1,नुसखा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14384,ficwfteigenp1,नुसख़ा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14385,ficwfteigenp1,नुस्खा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14386,ficwfteigenp1,नुस्ख़ा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14387,ficwfteigenp1,नूतन,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14388,ficwfteigenp1,नृलोक,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14389,ficwfteigenp1,नेत्रच्छद,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14390,ficwfteigenp1,न्यू,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14391,ficwfteigenp1,पण्यांधा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14392,ficwfteigenp1,पण्यान्धा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14393,ficwfteigenp1,पत्नी,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14394,ficwfteigenp1,पंदरहवाँ,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14395,ficwfteigenp1,पंदरहवीं,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14396,ficwfteigenp1,पंद्रहवीं,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14397,ficwfteigenp1,पनाह,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14398,ficwfteigenp1,पन्दरहवाँ,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14399,ficwfteigenp1,पन्दरहवीं,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14400,ficwfteigenp1,पन्द्रहवाँ,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14401,ficwfteigenp1,पन्द्रहवीं,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14402,ficwfteigenp1,पपोटा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14403,ficwfteigenp1,परकार,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14404,ficwfteigenp1,परकाल,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14405,ficwfteigenp1,परायण,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14406,ficwfteigenp1,परिणति,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14407,ficwfteigenp1,परिणय,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14408,ficwfteigenp1,परिणाम,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14409,ficwfteigenp1,परिवीक्षा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14410,ficwfteigenp1,परुद्वार,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14411,ficwfteigenp1,पर्णीत,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14412,ficwfteigenp1,पर्येषणा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14413,ficwfteigenp1,पल,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14414,ficwfteigenp1,पलते,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14415,ficwfteigenp1,पवन,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14416,ficwfteigenp1,पवनदेव,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14417,ficwfteigenp1,पवनदेवता,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14418,ficwfteigenp1,पवमान,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14419,ficwfteigenp1,पश्चात्,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14420,ficwfteigenp1,पाठक,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14421,ficwfteigenp1,पाबंदी,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14422,ficwfteigenp1,पाबन्दी,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14423,ficwfteigenp1,पाराशर,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14424,ficwfteigenp1,पीछू,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14425,ficwfteigenp1,पीछे,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14426,ficwfteigenp1,पुकार,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14427,ficwfteigenp1,पुंगव,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14428,ficwfteigenp1,पुर,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14429,ficwfteigenp1,पुरजा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14430,ficwfteigenp1,पुरज़ा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14431,ficwfteigenp1,पुरोधा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14432,ficwfteigenp1,पुरोहित,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14433,ficwfteigenp1,पुर्जा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14434,ficwfteigenp1,पुर्ज़ा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14435,ficwfteigenp1,पूरा,5,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14436,ficwfteigenp1,पूर्ण,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14437,ficwfteigenp1,पृथिवीलोक,1,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14438,ficwfteigenp1,पृथ्वीलोक,2,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14439,ficwfteigenp1,पृषदश्व,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14440,ficwfteigenp1,पेलि,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14441,ficwfteigenp1,पेली,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14442,ficwfteigenp1,पेशकश,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14443,ficwfteigenp1,पैदाइश,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14444,ficwfteigenp1,पैदायश,4,0,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14445,ficwfteigenp1,पोशीदा,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14446,ficwfteigenp1,पौन,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
14447,ficwfteigenp1,प्रकार,3,1,15,"सिर्फ़ चालीस दिनों के बीच बलूचिस्तान में लगभग दो सौ शिया हज़ारा के क़त्ल से देश भर में बेचैनी है  । 
",news,0,,
