,pid,word,simplicity,complexity,gid,sentence,category,complex_annotation_count,complex_annotators,label
51122,tcwwenigtyp3,थंबी,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51123,tcwwenigtyp3,थूनी,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51124,tcwwenigtyp3,दकन,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51125,tcwwenigtyp3,दक्कन,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51126,tcwwenigtyp3,दक्खिन,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51127,tcwwenigtyp3,दक्षिण,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51128,tcwwenigtyp3,दक्षिणा,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51129,tcwwenigtyp3,दक्षिणापथ,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51130,tcwwenigtyp3,दख्खन,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51131,tcwwenigtyp3,दबाव,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51132,tcwwenigtyp3,दबिश,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51133,tcwwenigtyp3,दंभ,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51134,tcwwenigtyp3,दम,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,2,"['tcwwenigtyp1', 'tcwwenigtyp3']",1
51135,tcwwenigtyp3,दम्भ,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51136,tcwwenigtyp3,दयारहित,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51137,tcwwenigtyp3,दरख़्त,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51138,tcwwenigtyp3,दर्प,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51139,tcwwenigtyp3,दाप,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51140,tcwwenigtyp3,दाप,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51141,tcwwenigtyp3,दामोदर,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51142,tcwwenigtyp3,दायित्व,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51143,tcwwenigtyp3,दिलगीरी,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51144,tcwwenigtyp3,दीवानखाना,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51145,tcwwenigtyp3,दीवानख़ाना,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51146,tcwwenigtyp3,दुख,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51147,tcwwenigtyp3,दुःख,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51148,tcwwenigtyp3,दुखद,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51149,tcwwenigtyp3,दुःखद,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51150,tcwwenigtyp3,दुःखदाई,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51151,tcwwenigtyp3,दुखदायी,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51152,tcwwenigtyp3,दुखपूर्ण,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51153,tcwwenigtyp3,दुखप्रद,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51154,tcwwenigtyp3,दुखभरा,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51155,tcwwenigtyp3,दुखमय,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51156,tcwwenigtyp3,दुहिन,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51157,tcwwenigtyp3,दौड़ाना,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,2,"['tcwwenigtyp1', 'tcwwenigtyp3']",1
51158,tcwwenigtyp3,द्रुम,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51159,tcwwenigtyp3,द्वारकाधीश,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51160,tcwwenigtyp3,द्वारकानाथ,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51161,tcwwenigtyp3,द्वारकेश,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51162,tcwwenigtyp3,द्वारिकाधीश,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51163,tcwwenigtyp3,द्वारिकानाथ,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51164,tcwwenigtyp3,द्विज,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51165,tcwwenigtyp3,द्विजपति,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51166,tcwwenigtyp3,द्विजाति,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51167,tcwwenigtyp3,द्विजेंद्र,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51168,tcwwenigtyp3,द्विजेन्द्र,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51169,tcwwenigtyp3,द्विजेश,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51170,tcwwenigtyp3,धमाकेदार,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51171,tcwwenigtyp3,धातृ,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51172,tcwwenigtyp3,धुआँधार,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51173,tcwwenigtyp3,धुआंधार,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51174,tcwwenigtyp3,धुँआँधार,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51175,tcwwenigtyp3,धूँआँधार,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51176,tcwwenigtyp3,नकद,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51177,tcwwenigtyp3,नक़द,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51178,tcwwenigtyp3,नकदी,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51179,tcwwenigtyp3,नकारना,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51180,tcwwenigtyp3,नकारना,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51181,tcwwenigtyp3,नख्ल,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51182,tcwwenigtyp3,नख़्ल,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51183,tcwwenigtyp3,नगद,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51184,tcwwenigtyp3,नगदी,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51185,tcwwenigtyp3,नटना,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51186,tcwwenigtyp3,नटना,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51187,tcwwenigtyp3,नटराज,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51188,tcwwenigtyp3,नंदकिशोर,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51189,tcwwenigtyp3,नंदकुमार,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51190,tcwwenigtyp3,नंदकुँवर,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51191,tcwwenigtyp3,नंदनंदन,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51192,tcwwenigtyp3,नंदलाल,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51193,tcwwenigtyp3,नन्दकिशोर,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51194,tcwwenigtyp3,नन्दकुमार,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51195,tcwwenigtyp3,नन्दकुँवर,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51196,tcwwenigtyp3,नन्दनन्दन,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51197,tcwwenigtyp3,नन्दलाल,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51198,tcwwenigtyp3,नरनारायण,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51199,tcwwenigtyp3,नवलकिशोर,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51200,tcwwenigtyp3,नामी,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51201,tcwwenigtyp3,निकृष्ट,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51202,tcwwenigtyp3,निखट्टर,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51203,tcwwenigtyp3,निदारुण,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51204,tcwwenigtyp3,नियंत्रण,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51205,tcwwenigtyp3,नियन्त्रण,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51206,tcwwenigtyp3,निरर्थक,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51207,tcwwenigtyp3,निरोध,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51208,tcwwenigtyp3,निर्दय,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51209,tcwwenigtyp3,निर्दयी,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51210,tcwwenigtyp3,निर्मोक,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51211,tcwwenigtyp3,निवारण,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51212,tcwwenigtyp3,निषेध,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51213,tcwwenigtyp3,निष्ठा,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51214,tcwwenigtyp3,निष्ठुर,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51215,tcwwenigtyp3,निहार,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51216,tcwwenigtyp3,नीहार,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51217,tcwwenigtyp3,नुसखा,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,2,"['tcwwenigtyp1', 'tcwwenigtyp3']",1
51218,tcwwenigtyp3,नुसखा,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51219,tcwwenigtyp3,नुसख़ा,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,2,"['tcwwenigtyp1', 'tcwwenigtyp3']",1
51220,tcwwenigtyp3,नुसख़ा,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51221,tcwwenigtyp3,नुस्खा,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51222,tcwwenigtyp3,नुस्खा,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51223,tcwwenigtyp3,नुस्ख़ा,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51224,tcwwenigtyp3,नृदेव,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51225,tcwwenigtyp3,नृदेवता,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51226,tcwwenigtyp3,नृशंस,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51227,tcwwenigtyp3,पंकजासन,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51228,tcwwenigtyp3,पकवान,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51229,tcwwenigtyp3,पकोड़ी,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51230,tcwwenigtyp3,पकौड़ा,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51231,tcwwenigtyp3,पकौड़ी,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51232,tcwwenigtyp3,पकौड़ों,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51233,tcwwenigtyp3,पक्वान,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51234,tcwwenigtyp3,पछताव,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51235,tcwwenigtyp3,पछतावा,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51236,tcwwenigtyp3,पंडित,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,2,"['tcwwenigtyp1', 'tcwwenigtyp3']",1
51237,tcwwenigtyp3,पता,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51238,tcwwenigtyp3,पत्थरदिल,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51239,tcwwenigtyp3,पत्र,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51240,tcwwenigtyp3,पत्रवाह,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51241,tcwwenigtyp3,पत्रवाहक,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51242,tcwwenigtyp3,पत्रिका,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51243,tcwwenigtyp3,पत्रिकाएँ,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51244,tcwwenigtyp3,पद्धति,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51245,tcwwenigtyp3,पब्लिक,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,2,"['tcwwenigtyp1', 'tcwwenigtyp3']",1
51246,tcwwenigtyp3,पब्लिक,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51247,tcwwenigtyp3,परकार,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51248,tcwwenigtyp3,परकाल,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51249,tcwwenigtyp3,परजा,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51250,tcwwenigtyp3,परमेष्ठ,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51251,tcwwenigtyp3,परिचित,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51252,tcwwenigtyp3,पर्योष्टि,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51253,tcwwenigtyp3,पर्वरीण,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51254,tcwwenigtyp3,पलटता,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51255,tcwwenigtyp3,पलटना,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51256,tcwwenigtyp3,पलटना,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51257,tcwwenigtyp3,पल्लवी,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51258,tcwwenigtyp3,पश्चाताप,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51259,tcwwenigtyp3,पश्चात्ताप,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51260,tcwwenigtyp3,पाती,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51261,tcwwenigtyp3,पादप,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51262,tcwwenigtyp3,पाबंदी,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51263,tcwwenigtyp3,पाबन्दी,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51264,tcwwenigtyp3,पाषाणहृदय,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51265,tcwwenigtyp3,पितामह,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51266,tcwwenigtyp3,पीतवास,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51267,tcwwenigtyp3,पीयूष,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51268,tcwwenigtyp3,पुकारना,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51269,tcwwenigtyp3,पुलाकी,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51270,tcwwenigtyp3,पूग,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51271,tcwwenigtyp3,पूतनारि,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51272,tcwwenigtyp3,पूतनासूदन,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51273,tcwwenigtyp3,पेड़,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51274,tcwwenigtyp3,पेयूष,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51275,tcwwenigtyp3,पेरना,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51276,tcwwenigtyp3,प्रकार,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51277,tcwwenigtyp3,प्रजा,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51278,tcwwenigtyp3,प्रजापति,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51279,tcwwenigtyp3,प्रताड़ना,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51280,tcwwenigtyp3,प्रतिबद्धता,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51281,tcwwenigtyp3,प्रतिबंध,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51282,tcwwenigtyp3,प्रतिबंधक,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51283,tcwwenigtyp3,प्रतिबन्ध,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51284,tcwwenigtyp3,प्रतिबन्धक,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51285,tcwwenigtyp3,प्रतिषेध,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51286,tcwwenigtyp3,प्रतिष्ठित,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51287,tcwwenigtyp3,प्रतीकात्मक,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51288,tcwwenigtyp3,प्रतीत,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51289,tcwwenigtyp3,प्रधान,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51290,tcwwenigtyp3,प्रभारी,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51291,tcwwenigtyp3,प्रमुख,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51292,tcwwenigtyp3,प्रयुक्त,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51293,tcwwenigtyp3,प्रयुक्त,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51294,tcwwenigtyp3,प्रयोग,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51295,tcwwenigtyp3,प्रागल्भ्य,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51296,tcwwenigtyp3,प्रालेय,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51297,tcwwenigtyp3,फजूल,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51298,tcwwenigtyp3,फ़ज़ूल,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51299,tcwwenigtyp3,फंडा,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51300,tcwwenigtyp3,फण्डा,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,2,"['tcwwenigtyp1', 'tcwwenigtyp3']",1
51301,tcwwenigtyp3,फण्डा,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51302,tcwwenigtyp3,फतूर,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51303,tcwwenigtyp3,फ़तूर,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51304,tcwwenigtyp3,फर्म,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51305,tcwwenigtyp3,फलस्तीनी,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51306,tcwwenigtyp3,फ़लस्तीनी,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51307,tcwwenigtyp3,फलीस्तीनी,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51308,tcwwenigtyp3,फ़लीस्तीनी,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51309,tcwwenigtyp3,फार्म,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51310,tcwwenigtyp3,फिजिक्स,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,2,"['tcwwenigtyp1', 'tcwwenigtyp3']",1
51311,tcwwenigtyp3,फिजूल,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51312,tcwwenigtyp3,फ़िज़ूल,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51313,tcwwenigtyp3,फितूर,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51314,tcwwenigtyp3,फ़ितूर,1,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51315,tcwwenigtyp3,फिराक,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51316,tcwwenigtyp3,फ़िराक़,5,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51317,tcwwenigtyp3,फ़िलिस्तीनी,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51318,tcwwenigtyp3,फ़ीट,3,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51319,tcwwenigtyp3,फुट,4,0,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
51320,tcwwenigtyp3,फ़ुट,2,1,20,"रोज भेज देते हैं हम तक किरणों के हरकारे   । 
",baal sahitya,0,,
